ensembl_gene_id,external_gene_name,entrezgene_id,chromosome_name,start_position,end_position,WT/WT_mean_expression,WT/FC_mean_expression,FC/FC_mean_expression,WT/VS_mean_expression,VS/VS_mean_expression,Agora_target,Cluster_ID
ENSMUSG00000074207,Adh1,11522,3,137966752,137996459,-0.120128551011315,-0.989572538797357,0.152833816847654,0.385852922646004,0.578646385340357,no,1
ENSMUSG00000074211,Sdhaf1,68332,7,30020831,30023320,-0.0765889285599426,-0.503905818135405,-0.291906747939712,0.870176928696215,0.017674110847656,no,1
ENSMUSG00000074212,Dnajb14,70604,3,137573436,137622318,0.115023026849446,0.519450133545176,0.475376350705278,-0.603183632140654,-0.549645637967565,no,2
ENSMUSG00000074220,Zfp382,233060,7,29821367,29834375,0.0386151460156629,0.597237210777185,0.532363616083254,-0.694509826307703,-0.452897738515388,no,2
ENSMUSG00000074228,Gm10645,NA,8,83891710,83892799,0.0847276038327724,0.687258305591547,0.503396765907597,-0.468903667563649,-0.812753185176904,no,2
ENSMUSG00000074264,Amy1,11722,3,113349359,113400348,0.117992714321135,-0.401832780963701,-0.858106891075474,0.591365685717523,0.428600671179348,no,1
ENSMUSG00000074283,Zfp109,56869,7,23926997,23936985,-0.0486695122043141,0.479607344031828,0.724353038057123,-0.78065137569014,-0.298170081372134,no,2
ENSMUSG00000074305,Peak1,244895,9,56108410,56325351,0.223662015095834,0.226834157268859,0.523245054866698,-0.864206774130134,-0.258378117984048,no,2
ENSMUSG00000074340,Ovgp1,12659,3,105881027,105894739,-0.0139345333944956,-0.371345863813854,-0.64561485627803,0.229175984029697,0.781224680851397,no,1
ENSMUSG00000074364,Ehd2,259300,7,15680883,15701492,0.433054635576987,-0.801116249183793,-0.377604240051129,0.515243655815901,-0.161128466272698,no,1
ENSMUSG00000074457,S100a16,67860,3,90444561,90450458,-0.0829433056662991,-0.687283379156227,-0.261476278776596,0.885992140346197,0.150644687572971,no,1
ENSMUSG00000074519,Zfp971,626848,2,177665077,177675815,-0.0560910831695346,0.846803285677544,0.405595192847478,-0.613891521343658,-0.469780621161578,no,2
ENSMUSG00000074582,Arfgef2,99371,2,166647508,166739972,0.17511693525293,0.825395242521977,0.423944887617447,-0.688472006868302,-0.79853982308676,no,2
ENSMUSG00000074627,Mroh8,629499,2,157050470,157121469,0.0588899897387716,-0.907884891448854,0.457573760794492,-0.0278855574177707,0.299482131741758,no,1
ENSMUSG00000074649,Mmp24os1,613262,2,155659650,155661346,-0.0730554276175701,-0.725028095514634,-0.456009557973998,0.829306993528991,0.419158650331,no,1
ENSMUSG00000074656,Eif2s2,67204,2,154713330,154734855,-0.157802787621221,-0.543624356589405,-0.542330975882546,0.690350356563433,0.626457824529887,no,1
ENSMUSG00000074746,Pdzd8,107368,19,59285610,59334212,0.00676360713902684,0.743477674868392,0.483030445864381,-0.43508539557439,-0.741302564745983,no,2
ENSMUSG00000074748,Atxn7l3b,382423,10,112761335,112764906,-0.122909867842364,-0.213506375778828,-0.608375822679086,0.434959931795107,0.584222337405452,no,1
ENSMUSG00000074754,Smim26,228715,2,144435974,144437286,-0.16215203449762,0.00153205802724274,-0.606808393082046,0.152975598916654,0.736194468011123,no,1
ENSMUSG00000074776,Gm10754,100038699,10,97517276,97802952,0.120325213800844,0.75727134095134,0.183811639018071,-0.482835877838537,-0.605710281203035,no,2
ENSMUSG00000074884,Serf2,378702,2,121279676,121288794,-0.087170587564658,-0.653485133504947,-0.403484010891026,0.538682705610058,0.616377872565236,no,1
ENSMUSG00000074925,Ptar1,72351,19,23664793,23709032,0.152996040478918,0.293166826363113,0.607225503041219,-0.678473708343424,-0.465231123035345,no,2
ENSMUSG00000074939,Chrm5,213788,2,112309516,112311114,-0.00473026899022109,0.952691252758907,0.0439341563783175,-0.325700882948488,-0.583255617725965,no,2
ENSMUSG00000074994,Qser1,99003,2,104585140,104647105,0.075904005791841,0.473528360274165,0.494246736319174,-0.43503159959661,-0.626114810442899,no,2
ENSMUSG00000075012,Fjx1,14221,2,102279711,102282844,-0.275841781499001,-0.140556067063377,-0.469205345929163,0.579231879893013,0.501539645134194,no,1
ENSMUSG00000075020,Mir670hg,NA,2,93990980,94095374,-0.191588523701949,-0.442361009158107,-0.355622282012375,0.406909860969974,0.689489929249106,no,1
ENSMUSG00000075028,Prdm11,100042784,2,92802363,92876512,0.0686590171547789,0.401310280410519,0.459536457582421,-0.654542844512858,-0.293014650133217,no,2
ENSMUSG00000075217,Fads2b,228151,2,85313938,85349368,0.221388762537207,-0.536517924849395,-0.350821955612454,0.821880431299643,-0.366680712348701,no,1
ENSMUSG00000075318,Scn2a,110876,2,65451115,65597791,0.0066233258779645,0.901280911482013,0.587344732395803,-0.95684407039652,-0.468265651144228,yes,2
ENSMUSG00000075324,Fign,60344,2,63801851,63928382,0.172331213829689,0.919311770535877,-0.126779630943899,-0.443781139278072,-0.573721310304544,no,2
ENSMUSG00000075376,Rc3h2,319817,2,37260081,37312915,0.0697598960693779,0.634812450130171,0.303345800351069,-0.532607358149546,-0.474729672942181,no,2
ENSMUSG00000075415,Fnbp1,14269,2,30916218,31032020,0.292063893588622,0.151506729515243,0.414518940809301,-0.368744966866395,-0.695766956445323,no,2
ENSMUSG00000075465,Gm10837,NA,14,122727998,122729533,0.147668379525692,-0.948916579125953,0.00125898414875613,0.103565756059202,0.506595793154149,no,1
ENSMUSG00000075470,Alg10b,380959,15,90108514,90117674,-0.11718723717747,0.512845068758792,0.594570042255248,-0.350140428572084,-0.509459928318062,no,2
ENSMUSG00000075478,Slitrk1,76965,14,109146232,109151590,0.15002208163969,0.680544738017641,0.340756925285242,-0.518097281428276,-0.709030963242498,no,2
ENSMUSG00000075528,Aarsd1,69684,11,101297665,101308441,-0.1815476391452,-0.827151997749699,-0.319232886711696,0.797798014102326,0.597365905717261,no,1
ENSMUSG00000075590,Nrbp2,223649,15,75957367,75963476,0.0607696696647133,-0.570283900172521,-0.584045629866352,0.609047570581403,0.391411379196348,no,1
ENSMUSG00000075595,Zfp652,268469,11,95603499,95725941,0.257525277031356,0.526805958542474,0.351740609463142,-0.914298763998733,-0.371016542266755,yes,2
ENSMUSG00000075602,Ly6a,110454,15,74866726,74869880,-0.0815077325861338,-0.931566792922473,-0.119338333143285,0.280061678879347,0.835851413135219,no,1
ENSMUSG00000075701,Selenos,109815,7,65729397,65739153,-0.142911768740156,-0.625887335092844,-0.210156706901939,0.613440732277788,0.420541627087987,no,1
ENSMUSG00000075702,Selenom,114679,11,3464684,3467351,-0.0937405518677966,-0.719333201396585,-0.327061745956627,0.589611741441307,0.560884738230895,no,1
ENSMUSG00000075703,Selenoi,28042,5,30437579,30477425,0.109960075260038,0.601952899490986,0.498323640174581,-0.761004421006874,-0.48153950873952,no,2
ENSMUSG00000075705,Msrb1,27361,17,24955616,24961752,-0.139371683155187,-0.745561616269506,-0.112842531014712,0.828875389058696,0.211299069057875,no,1
ENSMUSG00000075706,Gpx4,625249,10,79883000,79892273,-0.156297252910359,-0.637276882781923,-0.458232548901302,0.954230250450253,0.361692966927666,no,1
ENSMUSG00000078117,Gm16485,NA,9,8971792,8975774,0.0553397796087184,0.730618971605241,0.447943688756075,-0.765695175966335,-0.448827184409893,no,2
ENSMUSG00000078153,Psme2b,621823,11,48836181,48837017,-0.125234008377535,-0.403336987750626,-0.417878098427555,0.599484081937427,0.4072791032556,no,1
ENSMUSG00000078202,Nrarp,67122,2,25070770,25073351,-0.157063469300202,-0.164667757540057,-0.615832594259239,0.56767064989091,0.473968460055452,no,1
ENSMUSG00000078348,Sf3b5,66125,10,12881087,12884927,-0.31212746698675,-0.457935245914453,-0.301468653931001,0.831702901619766,0.435762794959689,no,1
ENSMUSG00000078349,AW011738,100382,4,156287727,156295020,0.456364438482265,-0.450504999472955,0.375607555350421,-0.36792727621152,-0.393355130299399,no,2
ENSMUSG00000078427,Sarnp,66118,10,128653202,128713498,-0.0945190665707558,-0.328281600382734,-0.411831603528309,0.163451721612402,0.714713048765619,no,1
ENSMUSG00000078453,Abracl,73112,10,17887008,17899036,-0.214996821636076,-0.278078271903683,-0.32624059363039,0.165700433200057,0.791689680871804,no,1
ENSMUSG00000078515,Ddi2,68817,4,141404860,141450730,0.0958632263911349,0.899967460573341,0.278552949225553,-0.891158340485503,-0.380125427116873,no,2
ENSMUSG00000078517,Emc1,230866,4,139079898,139106041,0.11862340934179,0.881391409686925,0.319438816760055,-0.816288227687416,-0.518683680967195,no,2
ENSMUSG00000078570,1110065P20Rik,68920,4,124742873,124744989,-0.112356970265589,-0.648448773911614,-0.263687868373814,0.561223800976136,0.493500141448087,no,1
ENSMUSG00000078584,AU022252,230696,4,119060767,119089909,0.100837725094979,0.639043134965871,0.450267670426225,-0.90729682441948,-0.305226405308415,no,2
ENSMUSG00000078656,Vps25,28084,11,101144533,101150375,-0.377260109930394,-0.509341212741454,-0.47447789061312,0.99856199330406,0.603017201366898,no,1
ENSMUSG00000078671,Chd2,244059,7,73076386,73191578,0.248421208089913,0.39734916283938,0.343902738853326,-0.861337215481182,-0.281539370132294,no,2
ENSMUSG00000078681,Tm2d3,68634,7,65340917,65351661,-0.0428577276638151,-0.636858802960227,-0.323421615828522,0.672359043644178,0.309850831642891,no,1
ENSMUSG00000078684,5830417I10Rik,NA,3,88682523,88732894,0.239682407240295,0.336953998710901,0.158303383838388,-0.99537502145618,0.108752926129001,no,2
ENSMUSG00000078695,Cisd3,217149,11,97576652,97579447,-0.169171732684557,-0.432922173449207,-0.567773700637277,0.618446452453315,0.642223106043771,no,1
ENSMUSG00000078713,Tomm5,68512,4,45105208,45108114,-0.130584133386159,-0.446043858570711,-0.509839728747639,0.602764043276634,0.544471455919937,no,1
ENSMUSG00000078716,Tmem8b,242409,4,43668971,43692668,-0.0113506574537377,0.87958529300109,0.27393929753732,-0.741902879909004,-0.318459285668671,no,2
ENSMUSG00000078721,Spata31f1a,433698,4,42848071,42853888,0.301758671057971,0.23571349110177,0.424231279090095,-0.648404575243243,-0.51997507837505,no,2
ENSMUSG00000078722,Spata31f1e,NA,4,42791098,42856771,0.176743612285276,0.510168695431144,0.238372888464287,-1.06753252309787,0.052203675655785,no,2
ENSMUSG00000078765,U2af1l4,233073,7,30262726,30264790,-0.211532713062676,-0.753133391500689,-0.0527386686536488,0.683812630491122,0.429480561564448,no,1
ENSMUSG00000078771,Evi2a,14017,11,79417386,79421435,0.139733730367512,-0.609134168092686,-0.341253393418555,0.66717475852644,-0.0120824058328991,no,1
ENSMUSG00000078794,Dact3,629378,7,16609242,16621387,-0.29747987617558,-0.21621688174311,-0.459111351387686,0.737578682498296,0.440321260461125,no,1
ENSMUSG00000078812,Eif5a,276770,11,69807540,69812784,-0.213733208903497,-0.735121537845578,-0.439815472122101,0.951702354077409,0.536007643317716,no,1
ENSMUSG00000078879,Zfp973,545490,2,176362315,176410878,-0.0742191582528869,0.924009758513629,0.285401314721658,-0.629254634136318,-0.37327209894694,no,2
ENSMUSG00000078889,Gm14288,13999,2,175580129,175592886,0.0141229936358756,1.02351299624646,-0.0724188185103005,-0.921228158671691,0.030711491759986,no,2
ENSMUSG00000078903,Gm14391,665001,2,175032858,175048710,0.170826984805121,0.780597381429546,-0.117825873715135,-0.964054782489655,0.067385833152108,no,2
ENSMUSG00000078923,Ube2v1,66589,2,167449558,167474015,-0.183255256142596,-0.513527627356592,-0.253900130998176,0.963483669537592,0.0818468181204104,no,1
ENSMUSG00000078941,Ak6,108143,13,100787487,100802867,-0.262914845728441,-0.270136468067859,-0.388836630529735,0.630075911362454,0.466486794920956,no,1
ENSMUSG00000078974,Sec61g,20335,11,16450530,16458484,-0.0355836677119138,-0.23648343106728,-0.39214139258834,0.142129932516803,0.529059357045688,no,1
ENSMUSG00000079003,Samd1,666704,8,84724130,84727038,-0.021306034469577,-0.65037346067405,-0.430085417172989,0.810278550177728,0.25326809960166,no,1
ENSMUSG00000079018,Ly6c1,17067,15,74915867,74920679,-0.0356186275324082,-0.940537458276738,-0.345427942669284,0.724119563644006,0.54580031396081,no,1
ENSMUSG00000079051,Vinac1,668894,2,128866993,128890092,0.239739214402815,-0.130730001751332,0.684594238432929,-0.031557226582052,-0.952744802117155,no,2
ENSMUSG00000079056,Kcnip3,56461,2,127298418,127364014,-0.0165832606132754,-0.875544934146002,-0.105274648802165,0.316911905368416,0.619966305807496,no,1
ENSMUSG00000079111,Kdelr2,66913,5,143389593,143407656,0.105168762690536,-0.390102889757783,-0.773465696140182,0.602642627796681,0.344372049246139,no,1
ENSMUSG00000079177,Fam228a,74855,12,4763670,4788430,0.0828785829368645,0.923476912064346,-0.580822892315311,-0.178132376168256,-0.232602754381773,no,2
ENSMUSG00000079179,Rab10os,NA,12,3285442,3300383,0.0779333899456072,0.601961528373976,0.44054862683584,-0.534081499836435,-0.594648627080314,no,2
ENSMUSG00000079184,Mphosph8,75339,14,56905705,56934887,-0.0308493869150766,-0.808115563848202,-0.440311730437616,0.378886412725423,0.856184345007692,no,1
ENSMUSG00000079197,Psme2,19188,14,55824898,55828570,0.154593347105589,-0.736756668281625,-0.475678260570267,0.249284854731282,0.631215327662443,no,1
ENSMUSG00000079260,Tmppe,100504715,9,114230173,114236344,0.030008122687312,0.587046984836949,0.295209391346319,-0.702133629404546,-0.183716379411792,no,2
ENSMUSG00000079297,Gm2223,NA,X,32943124,32944473,0.202106210007079,0.0930829558601183,0.568626470915939,-0.539421815191206,-0.468216566108859,no,2
ENSMUSG00000079311,Gm3222,NA,17,14929328,14930317,-0.575922145332584,0.311074786079002,0.574143911186882,0.173281853566169,-0.0247138976601694,no,2
ENSMUSG00000079316,Rab9,56382,X,165240249,165262863,0.0311198592787102,-0.743381562794696,-0.121234345399955,0.601384510999443,0.146823179891223,no,1
ENSMUSG00000079418,Atg4a,666468,X,139857656,139947266,0.0807105241567018,-0.452858570554444,-0.360609973354755,-0.273781592911178,0.908268505333349,no,1
ENSMUSG00000079426,Arpc4,68089,6,113355076,113367409,-0.172689715386406,-0.396338162485702,-0.328349252792582,0.454147305569208,0.539718931428118,no,1
ENSMUSG00000079435,Rpl36a,19982,X,133486403,133488811,-0.107253945046805,-0.22798391603401,-0.57536717781698,0.301527122265735,0.67051971574763,no,1
ENSMUSG00000079477,Rab7,19349,6,87976088,88022252,-0.0936428358982151,-0.778267500461478,0.0148990983659793,0.786583717257393,0.0758040226219272,no,1
ENSMUSG00000079480,Pin4,69713,X,101163053,101171275,-0.055370621171773,-0.359321878456617,-0.313849848325758,-0.00455277031882867,0.744679594280363,no,1
ENSMUSG00000079481,Nhsl2,100042480,X,100892991,101135661,0.169845312667531,0.535711681512794,0.51961861647077,-0.848016552828265,-0.459900402197388,no,2
ENSMUSG00000079484,Phyhd1,227696,2,30156215,30172161,0.0229371482494087,-0.405706543742967,-0.59544230267063,0.158868653896367,0.768331304435583,yes,1
ENSMUSG00000079523,Tmsb10,19240,6,72934330,72935731,-0.183718687937037,-0.309927267795248,-0.516004641861605,0.564166684457485,0.557445656772931,no,1
ENSMUSG00000079534,Pwwp4c,434797,X,73682725,73689241,-0.257003839056247,-0.682091735627989,-0.0820670251974227,0.377301183178613,0.779773318026446,no,1
ENSMUSG00000079562,Maea,59003,5,33492853,33530640,-0.100882229510212,-0.448742851732843,-0.494288925654907,0.914999028064543,0.167181413321583,no,1
ENSMUSG00000079592,C1qtnf5,235312,9,44018542,44020484,-0.140028845197097,-0.387706972328782,-0.498015825494474,0.391152154503517,0.707312208053915,no,1
ENSMUSG00000079641,Rpl39,67248,X,36346173,36349055,-0.0674341905451634,0.00698946986655523,-0.533709875239855,0.0310535421326082,0.614259152516888,no,1
ENSMUSG00000079657,Rab26,328778,17,24746215,24753184,-0.0199731563431296,-0.570196670751206,-0.398329425214518,0.305943810805028,0.650018919532005,no,1
ENSMUSG00000079658,Eloc,67923,1,16711949,16727266,-0.2369666713971,-0.170281340719095,-0.415260738096921,0.346608845652317,0.639434796381951,no,1
ENSMUSG00000079677,Fdx2,68165,9,20978816,20984910,-0.118115409127616,-0.519292925832264,-0.382322761157491,0.653762089011603,0.411281153465399,no,1
ENSMUSG00000080268,Brms1,107392,19,5091382,5099945,-0.148320515511684,-0.513653163025629,-0.362891597867779,0.50520929144763,0.58809194133898,no,1
ENSMUSG00000080316,Spaca6,75202,17,18047420,18063271,0.306493553447217,0.51185732935989,0.251718400353441,-1.1137467247478,-0.14353794605154,no,2
ENSMUSG00000080776,Gm12174,NA,11,46618645,46619457,-0.155429129157392,-0.207587685633312,-0.33866671817622,0.386799285993532,0.414157120038642,no,1
ENSMUSG00000080885,Rpl10-ps6,NA,19,37272554,37273195,0.250199982336324,-0.899234094295718,0.330734837036664,-0.0441411319236112,0.0998542455694635,no,1
ENSMUSG00000080993,Gm12903,NA,4,123796215,123796758,0.130843300552927,0.100882494937996,-0.399578545519253,-0.57658608646923,0.654713235661084,no,1
ENSMUSG00000081402,Gm15455,433287,1,33875205,33877761,0.0942136643036537,-0.755399989689503,0.178537388032942,-0.0713564489137695,0.420395138898283,no,1
ENSMUSG00000081406,Rps6-ps4,NA,2,75021417,75022166,-0.0646659021169479,-0.57093478804762,-0.184090258421459,0.477037115609989,0.343575360559797,no,1
ENSMUSG00000081473,Gm4853,NA,X,37485812,37486205,-0.281538383517636,-0.286736999109473,0.238803805017691,-0.396743825411287,0.913474440733362,no,1
ENSMUSG00000081534,Slc48a1,67739,15,97676401,97690573,-0.210089808362235,-0.489493641458686,-0.352588573258064,1.09592722257949,0.0730210199830131,no,1
ENSMUSG00000081783,Gm15599,NA,17,5161041,5162385,0.379868453712662,-0.809483611203458,0.473109931532472,-0.29387357216313,-0.101979509763225,no,1
ENSMUSG00000082035,Rpl17-ps8,NA,X,95528465,95529085,-0.179591609056143,0.307353441533592,-0.534156579516311,0.110549852056293,0.456151388569048,no,1
ENSMUSG00000082229,Nap1l2,17954,X,102227782,102230246,0.10407315078488,0.356883005242658,0.433429411962034,-0.260639336831674,-0.682060843809499,no,2
ENSMUSG00000082309,Gm12123,NA,11,35214026,35214497,0.239794386533477,0.719709667350054,-0.0320338140765933,-0.500415336945675,-0.546924887148701,no,2
ENSMUSG00000082633,Gm15779,NA,6,148905413,148905824,-0.236286865466607,0.77266255502844,-0.395264156023177,-0.366043050318102,0.46653521213179,no,2
ENSMUSG00000083061,Gm12191,NA,11,49569537,49569884,0.123091409635554,-0.514866448907393,-0.546497174030529,0.380783065865342,0.422265052801554,no,1
ENSMUSG00000083287,Idi1-ps1,NA,2,53586133,53586816,0.422923191162327,-0.139030281245923,0.339064195450122,-0.74108090523257,-0.210654450276164,no,2
ENSMUSG00000083332,Gm7599,NA,18,12875521,12876316,-0.196684376083747,0.913276581836302,-0.479549074525353,0.239811772821632,-0.253235240166549,no,2
ENSMUSG00000083380,Ndufb4c,100041273,15,73681356,73681745,-0.0892169355698037,-0.507037268393176,-0.387956015399433,0.407834368164646,0.601035447175728,no,1
ENSMUSG00000083477,Gm5555,NA,5,49709500,49710610,-0.289229403978282,1.0815392255312,-0.0841392650177481,-0.420415708904106,0.0192954741471352,no,2
ENSMUSG00000083485,Gm12308,NA,11,69521750,69522138,0.654954659188734,-0.426698831126114,-0.343920561537682,-0.117251622802835,-0.293857874040465,no,1
ENSMUSG00000084106,Gm6136,NA,1,86836515,86837405,-0.0778418965781641,-0.676002300583257,0.255858428042414,0.485416133352219,0.014617533151891,no,1
